waiting for the drop to settle...
landed, pitch = 0.00 deg  roll = 0.00 deg
body position: [2.9341260814138846e-10, 3.0518526821741754e-06, 0.4204983712781158]
yaw at settle (before control_loop has published a single command): -0.00 deg
--- crouch (hip/knee only, all ABAD at 0) ---
  [crouch   1%] pitch: +0.00 deg  roll: +0.00 deg  yaw: -0.00 deg  body_xyz: [2.9341260814138846e-10, 3.0518526821741754e-06, 0.4204983712781158]  speed_xy: 0.000 (target 0.150)  theta: +0.00 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.200 FR:-0.200 BL:-0.200 BR:-0.200}
  [crouch   9%] pitch: +0.02 deg  roll: -0.01 deg  yaw: +0.06 deg  body_xyz: [-1.371670825268295e-05, -1.7365320849747813e-06, 0.38616609315785094]  speed_xy: 0.001 (target 0.150)  theta: +0.05 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.179 FR:-0.179 BL:-0.180 BR:-0.179}
  [crouch  19%] pitch: +0.06 deg  roll: -0.06 deg  yaw: -0.04 deg  body_xyz: [-0.0008143883242210457, -4.415983059630663e-05, 0.3604314215130334]  speed_xy: 0.018 (target 0.150)  theta: +0.07 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.167 FR:-0.167 BL:-0.167 BR:-0.167}
  [crouch  28%] pitch: -0.10 deg  roll: +0.08 deg  yaw: -0.03 deg  body_xyz: [-0.0016923264744598257, -0.0006333825038733958, 0.3594150841300578]  speed_xy: 0.012 (target 0.150)  theta: -0.17 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.168 FR:-0.169 BL:-0.167 BR:-0.169}
  [crouch  37%] pitch: +0.06 deg  roll: +0.06 deg  yaw: -0.15 deg  body_xyz: [-0.00010302326250610354, -0.00028406529150335125, 0.35949651201829425]  speed_xy: 0.005 (target 0.150)  theta: +0.09 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.168 FR:-0.169 BL:-0.168 BR:-0.169}
  [crouch  47%] pitch: +0.01 deg  roll: +0.05 deg  yaw: -0.14 deg  body_xyz: [0.00030527605622895226, -0.00019607189616752463, 0.35940429769077803]  speed_xy: 0.001 (target 0.150)  theta: -0.07 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.168 FR:-0.169 BL:-0.168 BR:-0.169}
  [crouch  56%] pitch: -0.01 deg  roll: +0.04 deg  yaw: -0.14 deg  body_xyz: [-0.00018703832133636165, -0.00016961100524406648, 0.3594539755955556]  speed_xy: 0.003 (target 0.150)  theta: -0.02 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.168 FR:-0.169 BL:-0.168 BR:-0.169}
  [crouch  65%] pitch: +0.07 deg  roll: +0.00 deg  yaw: -0.03 deg  body_xyz: [-0.0010266429249449437, 0.00021638009004093295, 0.35920619728169595]  speed_xy: 0.008 (target 0.150)  theta: -0.04 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.169 FR:-0.168 BL:-0.168 BR:-0.169}
  [crouch  75%] pitch: +0.01 deg  roll: +0.02 deg  yaw: -0.04 deg  body_xyz: [-0.001383798837403189, 6.82456283679916e-05, 0.35935973026642964]  speed_xy: 0.002 (target 0.150)  theta: -0.02 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.169 FR:-0.168 BL:-0.168 BR:-0.169}
  [crouch  84%] pitch: -0.09 deg  roll: +0.05 deg  yaw: +0.09 deg  body_xyz: [-0.0017329502347897964, -0.0002749208166880667, 0.35903249334178194]  speed_xy: 0.007 (target 0.150)  theta: -0.10 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.169 FR:-0.169 BL:-0.168 BR:-0.170}
  [crouch  93%] pitch: +0.00 deg  roll: +0.04 deg  yaw: +0.06 deg  body_xyz: [-0.0009644072059443937, -9.998128185556912e-05, 0.35917255094548556]  speed_xy: 0.003 (target 0.150)  theta: +0.03 deg  yaw_corr(err=+0.00deg I=+0.000 -> fx_term=+0.0000 fy_term=-0.0000)  legs: {'FL': '-', 'FR': '-', 'BL': '-', 'BR': '-'}  active_pair: None  foot_z: {FL:-0.169 FR:-0.168 BL:-0.168 BR:-0.170}
